goos: linux
goarch: amd64
pkg: github.com/RoaringBitmap/roaring/v2
cpu: INTEL(R) XEON(R) GOLD 6548N
BenchmarkOrs/two-by-two-128                     	    1282	   1070574 ns/op	  113181 B/op	    3500 allocs/op
BenchmarkCardinalityInRange/containers=100/rangeSpan=100/CardinalityInRange-128   	 2925817	       199.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=100/rangeSpan=100/CardinalityInRange-128   	 2934290	       195.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=100/rangeSpan=100/CardinalityInRange-128   	 2992074	       198.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=100/rangeSpan=100/CardinalityInRange-128   	 2997688	       198.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1/RankViaTwoRanks-128       	  251850	      2069 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1/RankViaTwoRanks-128       	  295285	      2074 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1/RankViaTwoRanks-128       	  244401	      2074 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1/RankViaTwoRanks-128       	  250514	      2029 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1/RankViaTwoRanks-128       	  294109	      1961 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1/RankViaTwoRanks-128       	  295488	      2005 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1/RankViaTwoRanks-128       	  245348	      2070 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1/RankViaTwoRanks-128       	  295396	      1987 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1/CardinalityInRange-128    	31606910	        18.32 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1/CardinalityInRange-128    	26237553	        19.28 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1/CardinalityInRange-128    	26129304	        19.23 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1/CardinalityInRange-128    	33810385	        18.44 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1/CardinalityInRange-128    	31805904	        18.49 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1/CardinalityInRange-128    	26113941	        20.33 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1/CardinalityInRange-128    	31776537	        18.44 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1/CardinalityInRange-128    	30214887	        18.48 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=10/RankViaTwoRanks-128      	  294818	      1985 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=10/RankViaTwoRanks-128      	  264957	      2009 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=10/RankViaTwoRanks-128      	  293335	      1985 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=10/RankViaTwoRanks-128      	  242383	      2223 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=10/RankViaTwoRanks-128      	  265930	      2019 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=10/RankViaTwoRanks-128      	  244381	      2078 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=10/RankViaTwoRanks-128      	  339367	      1967 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=10/RankViaTwoRanks-128      	  243567	      2085 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=10/CardinalityInRange-128   	 8536674	        65.65 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=10/CardinalityInRange-128   	 8624830	        64.40 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=10/CardinalityInRange-128   	 8626333	        65.73 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=10/CardinalityInRange-128   	 8574658	        69.29 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=10/CardinalityInRange-128   	 8561767	        64.64 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=10/CardinalityInRange-128   	 7966110	        66.67 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=10/CardinalityInRange-128   	 9438250	        64.91 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=10/CardinalityInRange-128   	 8559120	        61.66 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=100/RankViaTwoRanks-128     	  290952	      1993 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=100/RankViaTwoRanks-128     	  293046	      2021 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=100/RankViaTwoRanks-128     	  262419	      2067 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=100/RankViaTwoRanks-128     	  250356	      2023 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=100/RankViaTwoRanks-128     	  294745	      1986 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=100/RankViaTwoRanks-128     	  338671	      1955 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=100/RankViaTwoRanks-128     	  295128	      1987 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=100/RankViaTwoRanks-128     	  243286	      2079 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=100/CardinalityInRange-128  	 2644080	       221.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=100/CardinalityInRange-128  	 2572110	       226.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=100/CardinalityInRange-128  	 2235064	       231.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=100/CardinalityInRange-128  	 2629243	       223.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=100/CardinalityInRange-128  	 2589882	       219.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=100/CardinalityInRange-128  	 2579758	       221.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=100/CardinalityInRange-128  	 2648137	       220.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=100/CardinalityInRange-128  	 2767713	       218.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1000/RankViaTwoRanks-128    	  298994	      1994 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1000/RankViaTwoRanks-128    	  298566	      1969 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1000/RankViaTwoRanks-128    	  307051	      1958 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1000/RankViaTwoRanks-128    	  299000	      2073 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1000/RankViaTwoRanks-128    	  298687	      1983 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1000/RankViaTwoRanks-128    	  247237	      2049 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1000/RankViaTwoRanks-128    	  298972	      2051 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1000/RankViaTwoRanks-128    	  302414	      1958 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1000/CardinalityInRange-128 	  353725	      1656 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1000/CardinalityInRange-128 	  320342	      1772 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1000/CardinalityInRange-128 	  299594	      1751 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1000/CardinalityInRange-128 	  287695	      1874 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1000/CardinalityInRange-128 	  351489	      1659 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1000/CardinalityInRange-128 	  349566	      1658 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1000/CardinalityInRange-128 	  345279	      1660 ns/op	       0 B/op	       0 allocs/op
BenchmarkCardinalityInRange/containers=1000/rangeSpan=1000/CardinalityInRange-128 	  351298	      1649 ns/op	       0 B/op	       0 allocs/op
BenchmarkFastOrRunContainers-128                                                  	     428	   1514576 ns/op	  334769 B/op	     257 allocs/op
BenchmarkFastOrRunContainers-128                                                  	     438	   1469071 ns/op	  334769 B/op	     257 allocs/op
BenchmarkFastOrRunContainers-128                                                  	     393	   1402014 ns/op	  334769 B/op	     257 allocs/op
BenchmarkFastOrRunContainers-128                                                  	     408	   1505720 ns/op	  334768 B/op	     257 allocs/op
BenchmarkFastOrRunContainers-128                                                  	     402	   1496558 ns/op	  334768 B/op	     257 allocs/op
BenchmarkFastOrRunContainers-128                                                  	     385	   1509738 ns/op	  334768 B/op	     257 allocs/op
BenchmarkFastOrRunContainers-128                                                  	     417	   1546257 ns/op	  334768 B/op	     257 allocs/op
BenchmarkFastOrRunContainers-128                                                  	     393	   1328194 ns/op	  334768 B/op	     257 allocs/op
Benchmark100OrigNumberOfTrailingZeros-128                                         	 1410134	       414.1 ns/op	       0 B/op	       0 allocs/op
Benchmark100OrigNumberOfTrailingZeros-128                                         	 1408257	       416.1 ns/op	       0 B/op	       0 allocs/op
Benchmark100OrigNumberOfTrailingZeros-128                                         	 1410820	       413.9 ns/op	       0 B/op	       0 allocs/op
Benchmark100OrigNumberOfTrailingZeros-128                                         	 1407415	       413.7 ns/op	       0 B/op	       0 allocs/op
Benchmark100OrigNumberOfTrailingZeros-128                                         	 1410902	       421.9 ns/op	       0 B/op	       0 allocs/op
Benchmark100OrigNumberOfTrailingZeros-128                                         	 1594045	       419.3 ns/op	       0 B/op	       0 allocs/op
Benchmark100OrigNumberOfTrailingZeros-128                                         	 1405272	       414.8 ns/op	       0 B/op	       0 allocs/op
Benchmark100OrigNumberOfTrailingZeros-128                                         	 1375292	       414.5 ns/op	       0 B/op	       0 allocs/op
Benchmark100CountTrailingZeros-128                                                	12106086	        43.64 ns/op	       0 B/op	       0 allocs/op
Benchmark100CountTrailingZeros-128                                                	11866690	        43.53 ns/op	       0 B/op	       0 allocs/op
Benchmark100CountTrailingZeros-128                                                	12355537	        43.37 ns/op	       0 B/op	       0 allocs/op
Benchmark100CountTrailingZeros-128                                                	12374064	        43.88 ns/op	       0 B/op	       0 allocs/op
Benchmark100CountTrailingZeros-128                                                	12304023	        44.14 ns/op	       0 B/op	       0 allocs/op
Benchmark100CountTrailingZeros-128                                                	12362126	        43.42 ns/op	       0 B/op	       0 allocs/op
Benchmark100CountTrailingZeros-128                                                	13085938	        43.01 ns/op	       0 B/op	       0 allocs/op
Benchmark100CountTrailingZeros-128                                                	12333903	        42.77 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionLargeRoaring-128                                             	     100	  10201675 ns/op	 1019680 B/op	    3084 allocs/op
BenchmarkIntersectionLargeRoaring-128                                             	     100	  11833810 ns/op	 1019681 B/op	    3084 allocs/op
BenchmarkIntersectionLargeRoaring-128                                             	     100	   9463685 ns/op	 1019680 B/op	    3084 allocs/op
BenchmarkIntersectionLargeRoaring-128                                             	     100	  12074077 ns/op	 1019680 B/op	    3084 allocs/op
BenchmarkIntersectionLargeRoaring-128                                             	     100	  11632598 ns/op	 1019680 B/op	    3084 allocs/op
BenchmarkIntersectionLargeRoaring-128                                             	     100	  10936038 ns/op	 1019680 B/op	    3084 allocs/op
BenchmarkIntersectionLargeRoaring-128                                             	      99	  11900220 ns/op	 1019680 B/op	    3084 allocs/op
BenchmarkIntersectionLargeRoaring-128                                             	     100	  12242761 ns/op	 1019681 B/op	    3084 allocs/op
BenchmarkPopcount-128                                                             	26422910	        22.57 ns/op	       0 B/op	       0 allocs/op
BenchmarkPopcount-128                                                             	26508462	        22.74 ns/op	       0 B/op	       0 allocs/op
BenchmarkPopcount-128                                                             	22162665	        22.59 ns/op	       0 B/op	       0 allocs/op
BenchmarkPopcount-128                                                             	26337486	        22.20 ns/op	       0 B/op	       0 allocs/op
BenchmarkPopcount-128                                                             	22038997	        22.79 ns/op	       0 B/op	       0 allocs/op
BenchmarkPopcount-128                                                             	26548448	        22.55 ns/op	       0 B/op	       0 allocs/op
BenchmarkPopcount-128                                                             	23245254	        22.88 ns/op	       0 B/op	       0 allocs/op
BenchmarkPopcount-128                                                             	22116802	        22.76 ns/op	       0 B/op	       0 allocs/op
BenchmarkFromDense/bitmap-4097,doCopy=false-128                                   	   68143	      9123 ns/op	1011.05 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/bitmap-4097,doCopy=false-128                                   	   66080	      9209 ns/op	1001.60 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/bitmap-4097,doCopy=false-128                                   	   64395	      9335 ns/op	 988.06 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/bitmap-4097,doCopy=false-128                                   	   65961	      9199 ns/op	1002.77 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/bitmap-4097,doCopy=false-128                                   	   66582	      9180 ns/op	1004.75 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/bitmap-4097,doCopy=false-128                                   	   65682	      9057 ns/op	1018.46 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/bitmap-4097,doCopy=false-128                                   	   66796	      8154 ns/op	1131.22 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/bitmap-4097,doCopy=false-128                                   	   74592	      8608 ns/op	1071.51 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/bitmap-4097,doCopy=true-128                                    	   77756	      8021 ns/op	1149.95 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/bitmap-4097,doCopy=true-128                                    	   73503	      8011 ns/op	1151.36 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/bitmap-4097,doCopy=true-128                                    	   80408	      7941 ns/op	1161.59 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/bitmap-4097,doCopy=true-128                                    	   75472	      8286 ns/op	1113.27 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/bitmap-4097,doCopy=true-128                                    	   66982	      8256 ns/op	1117.18 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/bitmap-4097,doCopy=true-128                                    	   77319	      8403 ns/op	1097.70 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/bitmap-4097,doCopy=true-128                                    	   77124	      7806 ns/op	1181.60 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/bitmap-4097,doCopy=true-128                                    	   76366	      7683 ns/op	1200.64 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/run-4098,doCopy=false-128                                      	   89139	      6737 ns/op	 153.19 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/run-4098,doCopy=false-128                                      	   87183	      6868 ns/op	 150.26 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/run-4098,doCopy=false-128                                      	   84486	      7753 ns/op	 133.11 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/run-4098,doCopy=false-128                                      	   88177	      7723 ns/op	 133.63 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/run-4098,doCopy=false-128                                      	   94112	      6589 ns/op	 156.61 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/run-4098,doCopy=false-128                                      	   83121	      6905 ns/op	 149.45 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/run-4098,doCopy=false-128                                      	   87154	      7115 ns/op	 145.04 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/run-4098,doCopy=false-128                                      	   73354	      6978 ns/op	 147.90 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/run-4098,doCopy=true-128                                       	  150644	      6858 ns/op	 150.48 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/run-4098,doCopy=true-128                                       	   89577	      6829 ns/op	 151.12 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/run-4098,doCopy=true-128                                       	   81829	      6934 ns/op	 148.84 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/run-4098,doCopy=true-128                                       	   85362	      6819 ns/op	 151.33 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/run-4098,doCopy=true-128                                       	   87624	      6927 ns/op	 148.99 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/run-4098,doCopy=true-128                                       	   84006	      6895 ns/op	 149.67 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/run-4098,doCopy=true-128                                       	   82500	      6868 ns/op	 150.25 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/run-4098,doCopy=true-128                                       	   84279	      6913 ns/op	 149.28 MB/s	    8224 B/op	       2 allocs/op
BenchmarkFromDense/array-4096,doCopy=false-128                                    	   31992	     18488 ns/op	 498.49 MB/s	    8216 B/op	       2 allocs/op
BenchmarkFromDense/array-4096,doCopy=false-128                                    	   32020	     17957 ns/op	 513.21 MB/s	    8216 B/op	       2 allocs/op
BenchmarkFromDense/array-4096,doCopy=false-128                                    	   30412	     18480 ns/op	 498.70 MB/s	    8216 B/op	       2 allocs/op
BenchmarkFromDense/array-4096,doCopy=false-128                                    	   32258	     18430 ns/op	 500.05 MB/s	    8216 B/op	       2 allocs/op
BenchmarkFromDense/array-4096,doCopy=false-128                                    	   32242	     18373 ns/op	 501.61 MB/s	    8216 B/op	       2 allocs/op
BenchmarkFromDense/array-4096,doCopy=false-128                                    	   32766	     18497 ns/op	 498.25 MB/s	    8216 B/op	       2 allocs/op
BenchmarkFromDense/array-4096,doCopy=false-128                                    	   32194	     18625 ns/op	 494.83 MB/s	    8216 B/op	       2 allocs/op
BenchmarkFromDense/array-4096,doCopy=false-128                                    	   31987	     18658 ns/op	 493.95 MB/s	    8216 B/op	       2 allocs/op
BenchmarkFromDense/array-4096,doCopy=true-128                                     	   32271	     18529 ns/op	 497.39 MB/s	    8216 B/op	       2 allocs/op
BenchmarkFromDense/array-4096,doCopy=true-128                                     	   32338	     18530 ns/op	 497.34 MB/s	    8216 B/op	       2 allocs/op
BenchmarkFromDense/array-4096,doCopy=true-128                                     	   33331	     18445 ns/op	 499.64 MB/s	    8216 B/op	       2 allocs/op
BenchmarkFromDense/array-4096,doCopy=true-128                                     	   31978	     18680 ns/op	 493.35 MB/s	    8216 B/op	       2 allocs/op
BenchmarkFromDense/array-4096,doCopy=true-128                                     	   32527	     18789 ns/op	 490.49 MB/s	    8216 B/op	       2 allocs/op
BenchmarkFromDense/array-4096,doCopy=true-128                                     	   31846	     18408 ns/op	 500.66 MB/s	    8216 B/op	       2 allocs/op
BenchmarkFromDense/array-4096,doCopy=true-128                                     	   32241	     19240 ns/op	 479.01 MB/s	    8216 B/op	       2 allocs/op
BenchmarkFromDense/array-4096,doCopy=true-128                                     	   32127	     18498 ns/op	 498.21 MB/s	    8216 B/op	       2 allocs/op
BenchmarkFromDense/bitmaps-and-runs-300000,doCopy=false-128                       	   35016	     17353 ns/op	3241.78 MB/s	    8352 B/op	       6 allocs/op
BenchmarkFromDense/bitmaps-and-runs-300000,doCopy=false-128                       	   34005	     17462 ns/op	3221.68 MB/s	    8352 B/op	       6 allocs/op
BenchmarkFromDense/bitmaps-and-runs-300000,doCopy=false-128                       	   33926	     17234 ns/op	3264.23 MB/s	    8352 B/op	       6 allocs/op
BenchmarkFromDense/bitmaps-and-runs-300000,doCopy=false-128                       	   33999	     17565 ns/op	3202.67 MB/s	    8352 B/op	       6 allocs/op
BenchmarkFromDense/bitmaps-and-runs-300000,doCopy=false-128                       	   33891	     17501 ns/op	3214.44 MB/s	    8352 B/op	       6 allocs/op
BenchmarkFromDense/bitmaps-and-runs-300000,doCopy=false-128                       	   32485	     17133 ns/op	3283.56 MB/s	    8352 B/op	       6 allocs/op
BenchmarkFromDense/bitmaps-and-runs-300000,doCopy=false-128                       	   34668	     17328 ns/op	3246.47 MB/s	    8352 B/op	       6 allocs/op
BenchmarkFromDense/bitmaps-and-runs-300000,doCopy=false-128                       	   36075	     17178 ns/op	3274.79 MB/s	    8352 B/op	       6 allocs/op
BenchmarkFromDense/bitmaps-and-runs-300000,doCopy=true-128                        	   13176	     44926 ns/op	1252.19 MB/s	   41120 B/op	      10 allocs/op
BenchmarkFromDense/bitmaps-and-runs-300000,doCopy=true-128                        	   12457	     45950 ns/op	1224.29 MB/s	   41120 B/op	      10 allocs/op
BenchmarkFromDense/bitmaps-and-runs-300000,doCopy=true-128                        	   13038	     45010 ns/op	1249.85 MB/s	   41120 B/op	      10 allocs/op
BenchmarkFromDense/bitmaps-and-runs-300000,doCopy=true-128                        	   13228	     44087 ns/op	1276.03 MB/s	   41120 B/op	      10 allocs/op
BenchmarkFromDense/bitmaps-and-runs-300000,doCopy=true-128                        	   13621	     44441 ns/op	1265.85 MB/s	   41120 B/op	      10 allocs/op
BenchmarkFromDense/bitmaps-and-runs-300000,doCopy=true-128                        	   10000	     50166 ns/op	1121.41 MB/s	   41120 B/op	      10 allocs/op
BenchmarkFromDense/bitmaps-and-runs-300000,doCopy=true-128                        	   13482	     45899 ns/op	1225.66 MB/s	   41120 B/op	      10 allocs/op
BenchmarkFromDense/bitmaps-and-runs-300000,doCopy=true-128                        	   13039	     45733 ns/op	1230.09 MB/s	   41120 B/op	      10 allocs/op
BenchmarkFromBitmap16-128                                                         	   17058	     35216 ns/op	    9752 B/op	       2 allocs/op
BenchmarkFromBitmap16-128                                                         	   16730	     33888 ns/op	    9496 B/op	       2 allocs/op
BenchmarkFromBitmap16-128                                                         	   17575	     36583 ns/op	    9496 B/op	       2 allocs/op
BenchmarkFromBitmap16-128                                                         	   14589	     36228 ns/op	    9496 B/op	       2 allocs/op
BenchmarkFromBitmap16-128                                                         	   17006	     34919 ns/op	    9496 B/op	       2 allocs/op
BenchmarkFromBitmap16-128                                                         	   16642	     34919 ns/op	    9496 B/op	       2 allocs/op
BenchmarkFromBitmap16-128                                                         	   16930	     37819 ns/op	    9752 B/op	       2 allocs/op
BenchmarkFromBitmap16-128                                                         	   17862	     35303 ns/op	    9752 B/op	       2 allocs/op
PASS
ok  	github.com/RoaringBitmap/roaring/v2	1175.559s
